Nome,Sigla,Data,Dia_semana,Max_Dia,Min_Dia,Valor_abertura,Valor_fechamento,Volume_negociacao,Valor_Mercado
Litecoin,LTC,28/07/2017,Sexta-feira,42.47029876708984,35.94150161743164,42.21620178222656,40.61460113525391,137556000.0,2120556594.86
Litecoin,LTC,29/07/2017,Sábado,41.34120178222656,38.74399948120117,40.55889892578125,41.115501403808594,109945000.0,2147368302.45
Litecoin,LTC,30/07/2017,Domingo,41.81769943237305,40.0620002746582,41.18450164794922,40.422000885009766,75746704.0,2111806255.44
Litecoin,LTC,31/07/2017,Segunda-feira,44.03340148925781,38.94770050048828,40.34030151367188,43.02270126342773,240820992.0,2248288102.73
Litecoin,LTC,01/08/2017,Terça-feira,43.77000045776367,41.084999084472656,43.0192985534668,43.03630065917969,203656000.0,2249631447.62
Litecoin,LTC,02/08/2017,Quarta-feira,43.206298828125,42.06669998168945,43.07490158081055,42.13219833374024,103557000.0,2203009837.5
Litecoin,LTC,03/08/2017,Quinta-feira,43.16740036010742,42.1328010559082,42.19300079345703,42.86149978637695,95497600.0,2241762848.18
Litecoin,LTC,04/08/2017,Sexta-feira,43.71310043334961,42.82149887084961,42.89350128173828,43.44969940185547,114810000.0,2273186517.51
Litecoin,LTC,05/08/2017,Sábado,46.91659927368164,43.47600173950195,43.48600006103516,46.85900115966797,248320000.0,2452225533.44
Litecoin,LTC,06/08/2017,Domingo,47.301300048828125,45.09859848022461,46.845001220703125,45.10300064086914,147891008.0,2360943929.29
Litecoin,LTC,07/08/2017,Segunda-feira,46.48400115966797,45.12379837036133,45.17169952392578,45.795501708984375,106560000.0,2397858442.04
Litecoin,LTC,08/08/2017,Terça-feira,49.36830139160156,45.79410171508789,45.89810180664063,48.63190078735352,205564992.0,2547114357.97
Litecoin,LTC,09/08/2017,Quarta-feira,50.22639846801758,47.16429901123047,48.586700439453125,48.01190185546875,253103008.0,2515337793.45
Litecoin,LTC,10/08/2017,Quinta-feira,48.50699996948242,46.49980163574219,48.04940032958984,46.49980163574219,121661000.0,2436800274.39
Litecoin,LTC,11/08/2017,Sexta-feira,47.32730102539063,46.40489959716797,46.40489959716797,47.09939956665039,137644000.0,2468915570.66
Litecoin,LTC,12/08/2017,Sábado,47.62350082397461,46.28580093383789,47.05059814453125,46.43389892578125,142064992.0,2434695720.5
Litecoin,LTC,13/08/2017,Domingo,48.07279968261719,44.32590103149414,46.56869888305664,45.812801361083984,242564992.0,2402845047.49
Litecoin,LTC,14/08/2017,Segunda-feira,46.51089859008789,45.43119812011719,45.832298278808594,45.804500579833984,114402000.0,2403048691.84
Litecoin,LTC,15/08/2017,Terça-feira,45.83570098876953,42.2943000793457,45.8134994506836,43.30649948120117,206080992.0,2272230662.49
Litecoin,LTC,16/08/2017,Quarta-feira,45.056400299072266,42.5703010559082,43.37189865112305,44.15119934082031,120765000.0,2316550874.02
Litecoin,LTC,17/08/2017,Quinta-feira,44.83200073242188,43.78419876098633,44.17879867553711,43.91460037231445,104020000.0,2305686992.81
Litecoin,LTC,18/08/2017,Sexta-feira,47.859500885009766,43.59090042114258,43.89720153808594,47.28139877319336,293350016.0,2483120185.61
Litecoin,LTC,19/08/2017,Sábado,47.08169937133789,43.78200149536133,47.054298400878906,45.47999954223633,155404000.0,2389136366.27
Litecoin,LTC,20/08/2017,Domingo,47.54610061645508,44.75149917602539,45.37620162963867,46.23099899291992,138850000.0,2429290295.83
Litecoin,LTC,21/08/2017,Segunda-feira,48.74760055541992,45.62139892578125,46.18980026245117,47.93600082397461,207172000.0,2519583623.78
Litecoin,LTC,22/08/2017,Terça-feira,47.89519882202149,45.47639846801758,47.89519882202149,46.72710037231445,163104000.0,2456801453.78
Litecoin,LTC,23/08/2017,Quarta-feira,54.77989959716797,46.48360061645508,46.713600158691406,53.24810028076172,447188000.0,2800477715.84
Litecoin,LTC,24/08/2017,Quinta-feira,53.280399322509766,50.18560028076172,52.82440185546875,50.18560028076172,391342016.0,2640188252.92
Litecoin,LTC,25/08/2017,Sexta-feira,52.13479995727539,49.842098236083984,50.17229843139648,51.17679977416992,157619008.0,2693138535.83
Litecoin,LTC,26/08/2017,Sábado,52.26029968261719,50.45240020751953,51.16579818725586,51.74959945678711,126024000.0,2724082506.87
Litecoin,LTC,27/08/2017,Domingo,64.44229888916016,51.63850021362305,51.8047981262207,61.15879821777344,890545984.0,3220428679.67
Litecoin,LTC,28/08/2017,Segunda-feira,64.91999816894531,59.86759948730469,61.363399505615234,62.355499267578125,556636992.0,3284548362.2
Litecoin,LTC,29/08/2017,Terça-feira,63.28630065917969,61.257301330566406,62.39459991455078,63.16699981689453,294799008.0,3328402346.36
Litecoin,LTC,30/08/2017,Quarta-feira,64.21369934082031,60.89730072021485,63.16379928588867,64.16929626464844,240308992.0,3382337004.1
Litecoin,LTC,28/10/2018,Domingo,52.1722,51.4847,52.0523,51.9375,335237000.0,3060378327.72
Litecoin,LTC,31/08/2017,Quinta-feira,72.28070068359375,64.04039764404297,64.158203125,71.05509948730469,633147008.0,3746359354.78
Litecoin,LTC,01/09/2017,Sexta-feira,87.40589904785156,70.00540161132812,70.8561019897461,86.03970336914062,1551740032.0,4537751620.21
Litecoin,LTC,02/09/2017,Sábado,92.06520080566406,72.22650146484375,85.82990264892578,79.02429962158203,1363990016.0,4168935431.49
Litecoin,LTC,03/09/2017,Domingo,82.82980346679688,73.6084976196289,78.97989654541016,76.84300231933594,675462016.0,4054990307.88
Litecoin,LTC,04/09/2017,Segunda-feira,76.73210144042969,61.24369812011719,76.73210144042969,65.20580291748047,922041024.0,3441750071.36
Litecoin,LTC,05/09/2017,Terça-feira,72.4437026977539,59.04999923706055,65.25129699707031,71.2947998046875,1016089984.0,3764198422.8
Litecoin,LTC,06/09/2017,Quarta-feira,80.63899993896484,71.51390075683594,71.77729797363281,80.11430358886719,830718016.0,4231165242.22
Litecoin,LTC,07/09/2017,Quinta-feira,81.05500030517578,75.59089660644531,79.87799835205078,78.48429870605469,526828992.0,4146294753.86
Litecoin,LTC,08/09/2017,Sexta-feira,80.1260986328125,63.82989883422852,78.45279693603516,67.7947998046875,930673024.0,3582709923.63
Litecoin,LTC,09/09/2017,Sábado,69.55380249023438,64.00910186767578,67.21269989013672,66.00910186767578,467895008.0,3489300920.8
Litecoin,LTC,10/09/2017,Domingo,65.95120239257812,57.06439971923828,65.80280303955078,61.61349868774414,529848000.0,3257755733.88
Litecoin,LTC,11/09/2017,Segunda-feira,67.23249816894531,61.37149810791016,61.64659881591797,66.03990173339844,412076000.0,3492778153.95
Litecoin,LTC,12/09/2017,Terça-feira,70.25299835205078,63.86330032348633,66.23880004882812,64.23370361328125,481217984.0,3398168751.36
Litecoin,LTC,13/09/2017,Quarta-feira,64.59700012207031,58.93479919433594,64.32160186767578,61.730098724365234,501521984.0,3266612281.33
Litecoin,LTC,14/09/2017,Quinta-feira,62.426700592041016,41.24850082397461,61.6422004699707,41.58489990234375,749713984.0,2201222135.24
Litecoin,LTC,15/09/2017,Sexta-feira,50.64770126342773,32.03099822998047,41.685001373291016,48.21260070800781,1554339968.0,2552770742.74
Litecoin,LTC,16/09/2017,Sábado,52.829200744628906,46.46490097045898,48.133399963378906,48.25830078125,562278016.0,2555926414.89
Litecoin,LTC,17/09/2017,Domingo,49.88180160522461,45.12480163574219,48.23040008544922,48.49020004272461,245262000.0,2568944479.44
Litecoin,LTC,18/09/2017,Segunda-feira,55.61489868164063,48.53020095825195,48.53020095825195,55.52539825439453,408675008.0,2942496799.31
Litecoin,LTC,19/09/2017,Terça-feira,55.88330078125,51.04779815673828,55.68360137939453,52.83530044555664,286583008.0,2800667554.25
Litecoin,LTC,20/09/2017,Quarta-feira,53.82989883422852,51.25130081176758,52.74489974975586,51.73379898071289,160252000.0,2743090712.19
Litecoin,LTC,21/09/2017,Quinta-feira,52.31420135498047,45.66740036010742,51.66360092163086,46.60580062866211,229363008.0,2471892745.71
Litecoin,LTC,22/09/2017,Sexta-feira,49.092098236083984,45.18899917602539,46.6526985168457,48.09030151367188,218134000.0,2551351872.02
Litecoin,LTC,23/09/2017,Sábado,49.78950119018555,46.6870002746582,48.15710067749024,49.27159881591797,142072992.0,2614760413.5
Litecoin,LTC,24/09/2017,Domingo,49.268699645996094,47.51860046386719,49.250099182128906,47.61830139160156,82147104.0,2527746379.09
Litecoin,LTC,25/09/2017,Segunda-feira,52.43889999389648,47.57170104980469,47.61989974975586,51.5801010131836,208640992.0,2738822451.59
